antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,lift_vs_baseline,antecedents_str,consequents_str,has_distress,conf_safe,conf_diff,safe_ant_present
"frozenset({'Attr41=LOW', 'Attr30=HIGH', 'Attr12=LOW'})",frozenset({'Attr45=LOW'}),0.2415902140672783,0.4709480122324159,0.21941896024464833,0.9082278481012659,1.9285097813578829,1.0,0.10564252915485978,5.7648423494674725,0.6348347757671126,0.44496124031007755,0.8265347186653985,0.6870684695051784,10.89040181163628,Attr12=LOW & Attr30=HIGH & Attr41=LOW,Attr45=LOW,True,0.9174242424242425,-0.009196394322976587,True
"frozenset({'Attr45=LOW', 'Attr30=HIGH', 'Attr12=LOW'})",frozenset({'Attr41=LOW'}),0.2607033639143731,0.5160550458715596,0.21941896024464833,0.841642228739003,1.6309156076898015,1.0,0.08488167382094663,3.056022765885152,0.5232642354492685,0.39368998628257895,0.6727773067782241,0.6334137069620941,10.09198525653098,Attr12=LOW & Attr30=HIGH & Attr45=LOW,Attr41=LOW,True,0.5774916547448736,0.26415057399412933,True
"frozenset({'Attr41=LOW', 'Attr30=HIGH'})","frozenset({'Attr45=LOW', 'Attr12=LOW'})",0.2492354740061162,0.45489296636085624,0.21941896024464833,0.8803680981595092,1.9353302057019128,1.0,0.10604349615165205,4.556535717086176,0.6437335452784264,0.4526813880126184,0.7805350243936019,0.6813605196679899,10.556340406371364,Attr30=HIGH & Attr41=LOW,Attr12=LOW & Attr45=LOW,True,0.8534178999295279,0.026950198229981348,True
"frozenset({'Attr45=LOW', 'Attr30=HIGH'})","frozenset({'Attr41=LOW', 'Attr12=LOW'})",0.2652905198776758,0.42660550458715596,0.21941896024464833,0.8270893371757926,1.9387685538099224,1.0,0.1062445641500435,3.3161314984709493,0.6590478124195543,0.46440129449838197,0.6984438040345823,0.6707131273692584,9.917484070539091,Attr30=HIGH & Attr45=LOW,Attr12=LOW & Attr41=LOW,True,0.5356037151702786,0.291485622005514,True
"frozenset({'Attr30=HIGH', 'Attr12=LOW'})","frozenset({'Attr41=LOW', 'Attr45=LOW'})",0.2874617737003058,0.37920489296636084,0.21941896024464833,0.7632978723404256,2.0128903568977354,1.0,0.11041204911670363,2.6226849465690827,0.7062104649250049,0.4905982905982907,0.6187113510114245,0.6709634522992451,9.15257173531134,Attr12=LOW & Attr30=HIGH,Attr41=LOW & Attr45=LOW,True,0.5418344519015661,0.22146342043885947,True
"frozenset({'Attr41=LOW', 'Attr58=HIGH', 'Attr30=HIGH'})",frozenset({'Attr12=LOW'}),0.20412844036697247,0.5091743119266054,0.20412844036697247,1.0,1.963963963963964,1.0,0.10019148219846816,inf,0.6167146974063402,0.4009009009009009,1.0,0.7004504504504505,11.990825688073395,Attr30=HIGH & Attr41=LOW & Attr58=HIGH,Attr12=LOW,True,0.968012185833968,0.031987814166032025,True
"frozenset({'Attr41=LOW', 'Attr58=HIGH', 'Attr12=LOW'})",frozenset({'Attr30=HIGH'}),0.34021406727828746,0.44036697247706424,0.20412844036697247,0.6,1.3624999999999998,1.0,0.05430940156552477,1.3990825688073394,0.40324449594437994,0.3541114058355438,0.2852459016393442,0.5317708333333333,7.194495412844036,Attr12=LOW & Attr41=LOW & Attr58=HIGH,Attr30=HIGH,True,0.48734662576687116,0.11265337423312882,True
"frozenset({'Attr41=LOW', 'Attr30=HIGH', 'Attr12=LOW'})",frozenset({'Attr58=HIGH'}),0.2415902140672783,0.42201834862385323,0.20412844036697247,0.8449367088607594,2.0021326362135388,1.0,0.1021729371826165,3.7273918741808636,0.6599764407393984,0.4442595673876871,0.7317158931082981,0.6643161805173362,10.131488793403786,Attr12=LOW & Attr30=HIGH & Attr41=LOW,Attr58=HIGH,True,0.9628787878787879,-0.11794207901802845,True
"frozenset({'Attr30=HIGH', 'Attr58=HIGH', 'Attr12=LOW'})",frozenset({'Attr41=LOW'}),0.22859327217125383,0.5160550458715596,0.20412844036697247,0.8929765886287625,1.7303901895206244,1.0,0.08616172881070618,4.521860665137614,0.5471765347824635,0.3776520509193777,0.7788520978300495,0.644266072092159,10.707526617777914,Attr12=LOW & Attr30=HIGH & Attr58=HIGH,Attr41=LOW,True,0.7010479867622724,0.19192860186649008,True
"frozenset({'Attr41=LOW', 'Attr30=HIGH'})","frozenset({'Attr58=HIGH', 'Attr12=LOW'})",0.2492354740061162,0.38837920489296635,0.20412844036697247,0.8190184049079755,2.1088111685425828,1.0,0.10733056514135549,3.3794640543202203,0.7003516480163543,0.47089947089947093,0.70409509202454,0.672304478044539,9.820706928575449,Attr30=HIGH & Attr41=LOW,Attr12=LOW & Attr58=HIGH,True,0.8957011980267795,-0.076682793118804,True
"frozenset({'Attr30=HIGH', 'Attr58=HIGH'})","frozenset({'Attr41=LOW', 'Attr12=LOW'})",0.2415902140672783,0.42660550458715596,0.20412844036697247,0.8449367088607594,1.980604328297264,1.0,0.1010647251914822,3.6978093989889524,0.6528180500181227,0.43986820428336076,0.7295696202531645,0.6617156662583368,10.131488793403786,Attr30=HIGH & Attr58=HIGH,Attr12=LOW & Attr41=LOW,True,0.6061039580352885,0.23883275082547095,True
"frozenset({'Attr30=HIGH', 'Attr12=LOW'})","frozenset({'Attr41=LOW', 'Attr58=HIGH'})",0.2874617737003058,0.34785932721712537,0.20412844036697247,0.7101063829787234,2.041360766892682,1.0,0.10413218116694256,2.2495861740033107,0.7159344810403305,0.47340425531914904,0.5554737971115712,0.6484597848959551,8.51476185828616,Attr12=LOW & Attr30=HIGH,Attr41=LOW & Attr58=HIGH,True,0.5686800894854587,0.14142629349326474,True
"frozenset({'Attr45=LOW', 'Attr56=LOW', 'Attr30=HIGH'})",frozenset({'Attr12=LOW'}),0.20030581039755352,0.5091743119266054,0.20030581039755352,1.0,1.963963963963964,1.0,0.09831523721347811,inf,0.6137667304015296,0.39339339339339346,1.0,0.6966966966966968,11.990825688073395,Attr30=HIGH & Attr45=LOW & Attr56=LOW,Attr12=LOW,True,0.9652338811630847,0.03476611883691527,True
"frozenset({'Attr45=LOW', 'Attr30=HIGH', 'Attr12=LOW'})",frozenset({'Attr56=LOW'}),0.2607033639143731,0.44954128440366975,0.20030581039755352,0.7683284457478006,1.7091387874798012,1.0,0.0831088853351289,2.376030658460109,0.5612226371006575,0.39280359820089944,0.5791300097751709,0.6069533385201588,9.212892464150233,Attr12=LOW & Attr30=HIGH & Attr45=LOW,Attr56=LOW,True,0.7281831187410587,0.04014532700674189,True
"frozenset({'Attr30=HIGH', 'Attr56=LOW', 'Attr12=LOW'})",frozenset({'Attr45=LOW'}),0.2217125382262997,0.4709480122324159,0.20030581039755352,0.903448275862069,1.9183609493954323,1.0,0.09589073123287416,5.479467016164266,0.6150962072016677,0.406832298136646,0.8175004983057604,0.6643864755933722,10.833090794052515,Attr12=LOW & Attr30=HIGH & Attr56=LOW,Attr45=LOW,True,0.9310975609756098,-0.02764928511354081,True
"frozenset({'Attr45=LOW', 'Attr30=HIGH'})","frozenset({'Attr56=LOW', 'Attr12=LOW'})",0.2652905198776758,0.37996941896024466,0.20030581039755352,0.7550432276657061,1.9871157782429447,1.0,0.09950352570397179,2.5311836661270015,0.6761285556552891,0.4501718213058419,0.604927918356034,0.6411031027664547,9.053591729899797,Attr30=HIGH & Attr45=LOW,Attr12=LOW & Attr56=LOW,True,0.6753648827952233,0.07967834487048275,True
"frozenset({'Attr30=HIGH', 'Attr56=LOW'})","frozenset({'Attr45=LOW', 'Attr12=LOW'})",0.2515290519877676,0.45489296636085624,0.20030581039755352,0.7963525835866261,1.7506372761870705,1.0,0.0858870138129039,2.676719612944451,0.5728738625642306,0.3957703927492447,0.6264083861589158,0.6183443590202038,9.548925016034131,Attr30=HIGH & Attr56=LOW,Attr12=LOW & Attr45=LOW,True,0.7514763779527559,0.04487620563387018,True
"frozenset({'Attr30=HIGH', 'Attr12=LOW'})","frozenset({'Attr45=LOW', 'Attr56=LOW'})",0.2874617737003058,0.34174311926605505,0.20030581039755352,0.696808510638298,2.0389832928744824,1.0,0.10206772718345819,2.1710928697891525,0.7151328506372244,0.46702317290552586,0.5394024760916304,0.6414691322766434,8.355309389029866,Attr12=LOW & Attr30=HIGH,Attr45=LOW & Attr56=LOW,True,0.6832214765100671,0.013587034128230813,True
"frozenset({'Attr45=LOW', 'Attr58=HIGH', 'Attr30=HIGH'})",frozenset({'Attr12=LOW'}),0.20565749235474007,0.5091743119266054,0.20489296636085627,0.9962825278810409,1.9566629826852877,1.0,0.10017745419858037,132.0321100917427,0.6155100340453651,0.4017991004497752,0.9924260848417469,0.6993424651417217,11.946250127894682,Attr30=HIGH & Attr45=LOW & Attr58=HIGH,Attr12=LOW,True,0.9493243243243243,0.04695820355671654,True
"frozenset({'Attr45=LOW', 'Attr30=HIGH', 'Attr12=LOW'})",frozenset({'Attr58=HIGH'}),0.2607033639143731,0.42201834862385323,0.20489296636085627,0.7859237536656891,1.8622975902078285,1.0,0.09487136324102909,2.69988689204474,0.6263100217629536,0.4288,0.6296141134850811,0.6357155000212503,9.423874734321611,Attr12=LOW & Attr30=HIGH & Attr45=LOW,Attr58=HIGH,True,0.8040057224606582,-0.01808196879496904,True
"frozenset({'Attr30=HIGH', 'Attr58=HIGH', 'Attr12=LOW'})",frozenset({'Attr45=LOW'}),0.22859327217125383,0.4709480122324159,0.20489296636085627,0.8963210702341137,1.9032272075750336,1.0,0.09723741922210065,5.102791752984116,0.6152093841989261,0.41421947449768165,0.8040288437373131,0.6656930026495244,10.747629713724647,Attr12=LOW & Attr30=HIGH & Attr58=HIGH,Attr45=LOW,True,0.9299503585217871,-0.03362928828767342,True
"frozenset({'Attr45=LOW', 'Attr30=HIGH'})","frozenset({'Attr58=HIGH', 'Attr12=LOW'})",0.2652905198776758,0.38837920489296635,0.20489296636085627,0.7723342939481269,1.9886087726065946,1.0,0.10185964518512285,2.686486277242288,0.6766428005653315,0.4565587734241908,0.6277665706051876,0.6499466745331186,9.260925891653228,Attr30=HIGH & Attr45=LOW,Attr12=LOW & Attr58=HIGH,True,0.745687748783724,0.0266465451644029,True
"frozenset({'Attr30=HIGH', 'Attr58=HIGH'})","frozenset({'Attr45=LOW', 'Attr12=LOW'})",0.2415902140672783,0.45489296636085624,0.20489296636085627,0.8481012658227848,1.8643974045314329,1.0,0.09499527724003778,3.5886213047910287,0.611323423206548,0.41679626749611204,0.7213414525893443,0.6492607169450059,10.16943444431541,Attr30=HIGH & Attr58=HIGH,Attr12=LOW & Attr45=LOW,True,0.8040057224606582,0.04409554336212662,True
"frozenset({'Attr30=HIGH', 'Attr12=LOW'})","frozenset({'Attr45=LOW', 'Attr58=HIGH'})",0.2874617737003058,0.3463302752293578,0.20489296636085627,0.7127659574468086,2.0580526983232357,1.0,0.10533625115731,2.2757390417940884,0.7215104733841523,0.4777183600713013,0.5605823068309072,0.652188718237753,8.546652352137421,Attr12=LOW & Attr30=HIGH,Attr45=LOW & Attr58=HIGH,True,0.7543624161073826,-0.04159645866057404,True
"frozenset({'Attr45=LOW', 'cash_to_current_liabilities=LOW', 'Attr30=HIGH'})",frozenset({'Attr12=LOW'}),0.21483180428134557,0.5091743119266054,0.2117737003058104,0.9857651245551601,1.9360071815587832,1.0,0.10238686418090508,34.48050458715581,0.6157572263682028,0.41343283582089563,0.9709981042338776,0.700840520235538,11.820137777922882,Attr30=HIGH & Attr45=LOW & cash_to_current_liabilities=LOW,Attr12=LOW,True,0.9311359623307829,0.05462916222437719,True
"frozenset({'Attr45=LOW', 'cash_to_current_liabilities=LOW', 'Attr12=LOW'})",frozenset({'Attr30=HIGH'}),0.25076452599388377,0.44036697247706424,0.2117737003058104,0.8445121951219513,1.9177464430894309,1.0,0.10134528518923772,3.599208490735746,0.638723937228321,0.441786283891547,0.7221611355457819,0.6627074864498645,10.126398523159544,Attr12=LOW & Attr45=LOW & cash_to_current_liabilities=LOW,Attr30=HIGH,True,0.8326315789473684,0.011880616174582914,True
"frozenset({'Attr45=LOW', 'Attr30=HIGH', 'Attr12=LOW'})",frozenset({'cash_to_current_liabilities=LOW'}),0.2607033639143731,0.4288990825688073,0.2117737003058104,0.8123167155425219,1.8939576897141155,1.0,0.09995826670033385,3.042897075688073,0.6384515734024244,0.4431999999999999,0.6713658151668255,0.6530389281812432,9.74034813957868,Attr12=LOW & Attr30=HIGH & Attr45=LOW,cash_to_current_liabilities=LOW,True,0.7544110634239389,0.057905652118583006,True
"frozenset({'Attr30=HIGH', 'cash_to_current_liabilities=LOW', 'Attr12=LOW'})",frozenset({'Attr45=LOW'}),0.2301223241590214,0.4709480122324159,0.2117737003058104,0.920265780730897,1.9540708460974243,1.0,0.1033980491728156,6.635193679918453,0.6341888369858643,0.43281250000000004,0.8492884988381696,0.6849705527031109,11.034746563442958,Attr12=LOW & Attr30=HIGH & cash_to_current_liabilities=LOW,Attr45=LOW,True,0.9444776119402984,-0.024211831209401402,True
"frozenset({'Attr45=LOW', 'cash_to_current_liabilities=LOW'})","frozenset({'Attr30=HIGH', 'Attr12=LOW'})",0.2545871559633027,0.2874617737003058,0.2117737003058104,0.8318318318318318,2.8937128617979684,1.0,0.13858962489128301,4.23705766710354,0.8779339072479867,0.6412037037037037,0.7639871631287941,0.7842669797457031,9.974350497286277,Attr45=LOW & cash_to_current_liabilities=LOW,Attr12=LOW & Attr30=HIGH,True,0.7675885492479378,0.064243282583894,True
"frozenset({'Attr45=LOW', 'Attr30=HIGH'})","frozenset({'cash_to_current_liabilities=LOW', 'Attr12=LOW'})",0.2652905198776758,0.2691131498470948,0.2117737003058104,0.7982708933717579,2.966302069688237,1.0,0.14038053287695573,3.623110528615116,0.9022340597377131,0.6563981042654029,0.7239940675002713,0.7926013557767881,9.571927134283372,Attr30=HIGH & Attr45=LOW,Attr12=LOW & cash_to_current_liabilities=LOW,True,0.6996904024767802,0.09858049089497778,True
"frozenset({'Attr30=HIGH', 'cash_to_current_liabilities=LOW'})","frozenset({'Attr45=LOW', 'Attr12=LOW'})",0.34174311926605505,0.45489296636085624,0.2117737003058104,0.6196868008948545,1.362269471547008,1.0,0.05631715904946272,1.4333108472746894,0.4039925030503528,0.3620915032679739,0.30231463614371634,0.5426165096911247,7.430556410730045,Attr30=HIGH & cash_to_current_liabilities=LOW,Attr12=LOW & Attr45=LOW,True,0.4903905765654061,0.12929622432944843,True
"frozenset({'cash_to_current_liabilities=LOW', 'Attr12=LOW'})","frozenset({'Attr45=LOW', 'Attr30=HIGH'})",0.2691131498470948,0.2652905198776758,0.2117737003058104,0.7869318181818182,2.966302069688237,1.0,0.14038053287695573,3.4482364933741088,0.9069528571212785,0.6563981042654029,0.7099966890549617,0.7926013557767881,9.435962260216849,Attr12=LOW & cash_to_current_liabilities=LOW,Attr30=HIGH & Attr45=LOW,True,0.7843331680713931,0.002598650110425149,True
"frozenset({'Attr30=HIGH', 'Attr12=LOW'})","frozenset({'Attr45=LOW', 'cash_to_current_liabilities=LOW'})",0.2874617737003058,0.2545871559633027,0.2117737003058104,0.7367021276595744,2.8937128617979684,1.0,0.13858962489128301,2.831062922806042,0.9184394415952651,0.6412037037037037,0.6467757774140752,0.7842669797457031,8.83366679679875,Attr12=LOW & Attr30=HIGH,Attr45=LOW & cash_to_current_liabilities=LOW,True,0.7078299776286354,0.028872150030939014,True
"frozenset({'Attr30=HIGH', 'working_capital_to_assets=LOW', 'Attr55=LOW'})",frozenset({'Attr12=LOW'}),0.286697247706422,0.5091743119266054,0.2018348623853211,0.7040000000000001,1.3826306306306309,1.0,0.05585598855315213,1.6581948921398468,0.38797135340543726,0.3397683397683398,0.39693457943925253,0.5501981981981983,8.441541284403671,Attr30=HIGH & Attr55=LOW & working_capital_to_assets=LOW,Attr12=LOW,True,0.5669322709163347,0.13706772908366538,True
"frozenset({'Attr30=HIGH', 'working_capital_to_assets=LOW', 'Attr12=LOW'})",frozenset({'Attr55=LOW'}),0.20795107033639143,0.463302752293578,0.2018348623853211,0.9705882352941178,2.094933022714036,1.0,0.10549055915607554,18.247706422018414,0.6598806598806598,0.4299674267100978,0.945198592257416,0.7031158998252767,11.638154344306532,Attr12=LOW & Attr30=HIGH & working_capital_to_assets=LOW,Attr55=LOW,True,0.9474034620505992,0.02318477324351853,True
"frozenset({'Attr30=HIGH', 'Attr55=LOW', 'Attr12=LOW'})",frozenset({'working_capital_to_assets=LOW'}),0.20642201834862386,0.4648318042813456,0.2018348623853211,0.9777777777777777,2.1035087719298247,1.0,0.10588334315293325,24.082568807339417,0.6610614818707304,0.4299674267100977,0.9584761904761903,0.7059941520467836,11.724362895005097,Attr12=LOW & Attr30=HIGH & Attr55=LOW,working_capital_to_assets=LOW,True,0.9680272108843538,0.009750566893423906,True
"frozenset({'working_capital_to_assets=LOW', 'Attr55=LOW', 'Attr12=LOW'})",frozenset({'Attr30=HIGH'}),0.27522935779816515,0.44036697247706424,0.2018348623853211,0.7333333333333333,1.6652777777777776,1.0,0.08063294335493645,2.098623853211009,0.5512082853855005,0.39285714285714285,0.5234972677595627,0.5958333333333333,8.793272171253822,Attr12=LOW & Attr55=LOW & working_capital_to_assets=LOW,Attr30=HIGH,True,0.7175995965708523,0.01573373676248102,True
"frozenset({'Attr30=HIGH', 'working_capital_to_assets=LOW'})","frozenset({'Attr55=LOW', 'Attr12=LOW'})",0.29357798165137616,0.28363914373088683,0.2018348623853211,0.6875,2.423854447439353,1.0,0.11856465505148277,2.292354740061162,0.8315623770169225,0.5376782077393076,0.5637673425827108,0.6995451482479784,8.243692660550458,Attr30=HIGH & working_capital_to_assets=LOW,Attr12=LOW & Attr55=LOW,True,0.5379962192816635,0.14950378071833648,True
"frozenset({'Attr30=HIGH', 'Attr55=LOW'})","frozenset({'working_capital_to_assets=LOW', 'Attr12=LOW'})",0.29510703363914376,0.29128440366972475,0.2018348623853211,0.6839378238341969,2.348007017257558,1.0,0.11587478607300172,2.2423296736351332,0.8144596726483928,0.5248508946322067,0.5540352465751127,0.6884256048304843,8.200979227076104,Attr30=HIGH & Attr55=LOW,Attr12=LOW & working_capital_to_assets=LOW,True,0.5379962192816635,0.14594160455253335,True
"frozenset({'Attr30=HIGH', 'Attr12=LOW'})","frozenset({'working_capital_to_assets=LOW', 'Attr55=LOW'})",0.2874617737003058,0.4418960244648318,0.2018348623853211,0.7021276595744682,1.5888978870647137,1.0,0.07480664740154686,1.8736347750109226,0.5201586682273379,0.382608695652174,0.4662780530457595,0.5794375322093794,8.419090376732385,Attr12=LOW & Attr30=HIGH,Attr55=LOW & working_capital_to_assets=LOW,True,0.6366890380313199,0.06543862154314828,True
"frozenset({'working_capital_to_assets=LOW', 'Attr12=LOW'})","frozenset({'Attr30=HIGH', 'Attr55=LOW'})",0.29128440366972475,0.29510703363914376,0.2018348623853211,0.6929133858267718,2.348007017257558,1.0,0.11587478607300172,2.295420685328943,0.8100666862802786,0.5248508946322067,0.564350009394162,0.6884256048304843,8.308603626381567,Attr12=LOW & working_capital_to_assets=LOW,Attr30=HIGH & Attr55=LOW,True,0.6671354899203001,0.025777895906471615,True
"frozenset({'Attr55=LOW', 'Attr12=LOW'})","frozenset({'Attr30=HIGH', 'working_capital_to_assets=LOW'})",0.28363914373088683,0.29357798165137616,0.2018348623853211,0.711590296495957,2.423854447439353,1.0,0.11856465505148277,2.4493698019377526,0.8200252255748521,0.5376782077393076,0.5917317184163546,0.6995451482479784,8.532555206607483,Attr12=LOW & Attr55=LOW,Attr30=HIGH & working_capital_to_assets=LOW,True,0.692794547224927,0.018795749271030004,True
"frozenset({'Attr30=HIGH', 'Attr58=HIGH', 'Attr56=LOW'})",frozenset({'Attr12=LOW'}),0.22247706422018348,0.5091743119266054,0.21100917431192662,0.9484536082474228,1.8627287080895332,1.0,0.09772956821816348,9.522018348623867,0.595677824804412,0.40528634361233495,0.8949802485788613,0.6814340113309186,11.372741889719096,Attr30=HIGH & Attr56=LOW & Attr58=HIGH,Attr12=LOW,True,0.8977460142935678,0.050707593953854935,True
"frozenset({'Attr30=HIGH', 'Attr58=HIGH', 'Attr12=LOW'})",frozenset({'Attr56=LOW'}),0.22859327217125383,0.44954128440366975,0.21100917431192662,0.9230769230769231,2.053375196232339,1.0,0.10824706113402352,7.155963302752299,0.6650148662041625,0.45171849427168576,0.8602564102564103,0.696232339089482,11.068454481298518,Attr12=LOW & Attr30=HIGH & Attr58=HIGH,Attr56=LOW,True,0.9007170435741864,0.022359879502736768,True
"frozenset({'Attr30=HIGH', 'Attr56=LOW', 'Attr12=LOW'})",frozenset({'Attr58=HIGH'}),0.2217125382262997,0.42201834862385323,0.21100917431192662,0.9517241379310346,2.2551724137931037,1.0,0.11744241506046069,11.972477064220215,0.7151277013752455,0.48763250883392234,0.9164750957854408,0.7258620689655173,11.411958241062957,Attr12=LOW & Attr30=HIGH & Attr56=LOW,Attr58=HIGH,True,0.9957317073170731,-0.04400756938603845,True
"frozenset({'Attr30=HIGH', 'Attr58=HIGH'})","frozenset({'Attr56=LOW', 'Attr12=LOW'})",0.2415902140672783,0.37996941896024466,0.21100917431192662,0.8734177215189873,2.2986526755469523,1.0,0.11921228104630176,4.898241590214067,0.7449304581580177,0.5139664804469274,0.7958451044967145,0.7143748567353487,10.472999651608408,Attr30=HIGH & Attr58=HIGH,Attr12=LOW & Attr56=LOW,True,0.7787315212207916,0.09468620029819574,True
"frozenset({'Attr30=HIGH', 'Attr56=LOW'})","frozenset({'Attr58=HIGH', 'Attr12=LOW'})",0.2515290519877676,0.38837920489296635,0.21100917431192662,0.8389057750759878,2.1600172318885673,1.0,0.11332052109343585,3.7966649356644164,0.7175171352015515,0.4919786096256685,0.7366109422492402,0.6911064308450805,10.059172917654276,Attr30=HIGH & Attr56=LOW,Attr12=LOW & Attr58=HIGH,True,0.8036417322834646,0.035264042792523265,True
"frozenset({'Attr30=HIGH', 'Attr12=LOW'})","frozenset({'Attr58=HIGH', 'Attr56=LOW'})",0.2874617737003058,0.38837920489296635,0.21100917431192662,0.7340425531914895,1.8900150779024967,1.0,0.09936499920508003,2.299694189602447,0.6608820053492568,0.45394736842105265,0.5651595744680854,0.6386748199028314,8.801776302947493,Attr12=LOW & Attr30=HIGH,Attr56=LOW & Attr58=HIGH,True,0.7306487695749441,0.0033937836165454094,True
"frozenset({'Attr45=LOW', 'Attr41=LOW', 'Attr55=LOW'})",frozenset({'Attr12=LOW'}),0.21330275229357798,0.5091743119266054,0.21330275229357798,1.0,1.963963963963964,1.0,0.10469447016244425,inf,0.6239067055393587,0.41891891891891897,1.0,0.7094594594594594,11.990825688073395,Attr41=LOW & Attr45=LOW & Attr55=LOW,Attr12=LOW,True,0.9850877192982456,0.014912280701754432,True
"frozenset({'Attr45=LOW', 'Attr55=LOW', 'Attr12=LOW'})",frozenset({'Attr41=LOW'}),0.26146788990825687,0.5160550458715596,0.21330275229357798,0.8157894736842105,1.5808187134502925,1.0,0.07837092837303258,2.627129750982962,0.49749549188539377,0.37804878048780494,0.6193564479920179,0.614561403508772,9.781989377112506,Attr12=LOW & Attr45=LOW & Attr55=LOW,Attr41=LOW,True,0.5761929194458697,0.2395965542383408,True
"frozenset({'Attr41=LOW', 'Attr55=LOW', 'Attr12=LOW'})",frozenset({'Attr45=LOW'}),0.2324159021406728,0.4709480122324159,0.21330275229357798,0.9177631578947368,1.948756835269993,1.0,0.10384694516922444,6.433272171253822,0.6342658041668452,0.4352574102964119,0.8445581076969881,0.6853426179084074,11.00473804925157,Attr12=LOW & Attr41=LOW & Attr55=LOW,Attr45=LOW,True,0.9342762063227953,-0.016513048428058452,True
"frozenset({'Attr45=LOW', 'Attr55=LOW'})","frozenset({'Attr41=LOW', 'Attr12=LOW'})",0.26605504587155965,0.42660550458715596,0.21330275229357798,0.8017241379310345,1.8793103448275863,1.0,0.09980220520158235,2.8919026725169523,0.6374999999999998,0.44497607655502397,0.6542068965517241,0.6508620689655172,9.613334387851946,Attr45=LOW & Attr55=LOW,Attr12=LOW & Attr41=LOW,True,0.533999048977651,0.2677250889533834,True
"frozenset({'Attr41=LOW', 'Attr55=LOW'})","frozenset({'Attr45=LOW', 'Attr12=LOW'})",0.2415902140672783,0.45489296636085624,0.21330275229357798,0.8829113924050632,1.9409211785980214,1.0,0.10340506317275949,4.6555087197289,0.6392068447219332,0.44145569620253167,0.7852007030376196,0.6759094777151367,10.586836604343281,Attr41=LOW & Attr55=LOW,Attr12=LOW & Attr45=LOW,True,0.8263428991905813,0.056568493214481874,True
"frozenset({'Attr55=LOW', 'Attr12=LOW'})","frozenset({'Attr45=LOW', 'Attr41=LOW'})",0.28363914373088683,0.37920489296636084,0.21330275229357798,0.7520215633423181,1.9831536388140163,1.0,0.1057454011540368,2.5034237468421754,0.6920431637614136,0.4744897959183674,0.6005470503100394,0.6572607816711591,9.017359479710182,Attr12=LOW & Attr55=LOW,Attr41=LOW & Attr45=LOW,True,0.5467380720545277,0.20528349128779033,True
"frozenset({'Attr41=LOW', 'Attr45=LOW', 'Attr56=LOW'})",frozenset({'Attr12=LOW'}),0.290519877675841,0.5091743119266054,0.2897553516819572,0.9973684210526317,1.9587956377430065,1.0,0.1418300928653593,186.5137614678972,0.6899167500682378,0.5682158920539732,0.9946384653221841,0.7832187450608504,11.959270883631097,Attr41=LOW & Attr45=LOW & Attr56=LOW,Attr12=LOW,True,0.9842082799829279,0.013160141069703757,True
"frozenset({'Attr41=LOW', 'Attr45=LOW', 'Attr12=LOW'})",frozenset({'Attr56=LOW'}),0.37844036697247707,0.44954128440366975,0.2897553516819572,0.7656565656565657,1.7031952174809317,1.0,0.11963078304295374,2.348940208794686,0.6642455870468995,0.5383522727272727,0.5742760942760943,0.7051071943929087,9.180854415716801,Attr12=LOW & Attr41=LOW & Attr45=LOW,Attr56=LOW,True,0.9261044176706826,-0.16044785201411693,True
"frozenset({'Attr41=LOW', 'Attr56=LOW', 'Attr12=LOW'})",frozenset({'Attr45=LOW'}),0.3287461773700306,0.4709480122324159,0.2897553516819572,0.8813953488372094,1.8715342796738148,1.0,0.13493299292053607,4.460634406667869,0.6937450790655184,0.568215892053973,0.7758166420217772,0.7483275445484748,10.56865799018562,Attr12=LOW & Attr41=LOW & Attr56=LOW,Attr45=LOW,True,0.9165341812400635,-0.03513883240285409,True
"frozenset({'Attr45=LOW', 'Attr56=LOW', 'Attr12=LOW'})",frozenset({'Attr41=LOW'}),0.33868501529051986,0.5160550458715596,0.2897553516819572,0.8555304740406322,1.6578279408076253,1.0,0.11497524058019812,3.349806479357802,0.6000183018896702,0.5128552097428959,0.701475292330406,0.708505977761057,10.25851678505602,Attr12=LOW & Attr45=LOW & Attr56=LOW,Attr41=LOW,True,0.7410025706940874,0.11452790334654483,True
"frozenset({'Attr41=LOW', 'Attr45=LOW'})","frozenset({'Attr56=LOW', 'Attr12=LOW'})",0.37920489296636084,0.37996941896024466,0.2897553516819572,0.7641129032258065,2.0109852664373338,1.0,0.1456690888346473,2.6285057110745185,0.8098184228654614,0.6172638436482086,0.61955570581918,0.7633441779710521,9.16234462858834,Attr41=LOW & Attr45=LOW,Attr12=LOW & Attr56=LOW,True,0.9071597167584579,-0.14304681353265136,True
"frozenset({'Attr41=LOW', 'Attr56=LOW'})","frozenset({'Attr45=LOW', 'Attr12=LOW'})",0.34938837920489296,0.45489296636085624,0.2897553516819572,0.8293216630196937,1.8231138407222847,1.0,0.13082103545343174,3.1937681329883167,0.6939438004024445,0.5631500742942052,0.6868902317387929,0.7331482264678301,9.94425150061229,Attr41=LOW & Attr56=LOW,Attr12=LOW & Attr45=LOW,True,0.8253400143163921,0.003981648703301532,True
